timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1642438444427,46,UserMenu,200,OK,Thread Group 1-2,true,,1646,12,12,46,1,0,DESKTOP-AAG18PE
1642438444430,54,SearchProduct,200,OK,Thread Group 1-3,text,true,,18478,669,12,12,https://www.cicek.com/Arama?query=papatya,53,0,0
1642438444430,54,SearchProduct,200,OK,Thread Group 1-3,true,,18478,12,12,53,1,0,DESKTOP-AAG18PE
1642438444445,42,SuggestProduct,200,OK,Thread Group 1-4,text,true,,702,429,12,12,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,42,0,0
1642438444445,42,SuggestProduct,200,OK,Thread Group 1-4,true,,702,12,12,42,1,0,DESKTOP-AAG18PE
1642438444315,188,LoginLogoutEvent,200,OK,Thread Group 1-5,text,true,,636,606,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,187,0,0
1642438444315,188,LoginLogoutEvent,200,OK,Thread Group 1-5,true,,636,13,13,187,1,0,DESKTOP-AAG18PE
1642438444446,68,SearchProduct,200,OK,Thread Group 1-11,text,true,,18479,523,13,13,https://www.cicek.com/Arama?query=papatya,65,0,0
1642438444446,68,SearchProduct,200,OK,Thread Group 1-11,true,,18479,13,13,65,1,0,DESKTOP-AAG18PE
1642438444476,47,ListSearchProducts,200,OK,Thread Group 1-2,text,true,,4455,724,13,13,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,47,0,0
1642438444476,47,ListSearchProducts,200,OK,Thread Group 1-2,true,,4455,13,13,47,1,0,DESKTOP-AAG18PE
1642438444485,44,UserMenu,200,OK,Thread Group 1-3,text,true,,1646,574,13,13,https://www.cicek.com/user-menu,44,0,0
1642438444485,44,UserMenu,200,OK,Thread Group 1-3,true,,1646,13,13,44,1,0,DESKTOP-AAG18PE
1642438444470,62,Anasayfa,200,OK,Thread Group 1-8,text,true,,23757,637,13,13,https://www.cicek.com/,59,0,0
1642438444470,62,Anasayfa,200,OK,Thread Group 1-8,true,,23757,13,13,59,1,0,DESKTOP-AAG18PE
1642438444487,54,SearchProduct,200,OK,Thread Group 1-4,text,true,,18193,530,13,13,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,52,0,0
1642438444487,54,SearchProduct,200,OK,Thread Group 1-4,true,,18193,13,13,52,1,0,DESKTOP-AAG18PE
1642438444344,212,LoginLogoutEvent,200,OK,Thread Group 1-12,text,true,,636,460,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,212,0,0
1642438444344,212,LoginLogoutEvent,200,OK,Thread Group 1-12,true,,636,13,13,212,1,0,DESKTOP-AAG18PE
1642438444503,47,UserMenu,200,OK,Thread Group 1-5,text,true,,1646,580,13,13,https://www.cicek.com/user-menu,47,0,0
1642438444503,47,UserMenu,200,OK,Thread Group 1-5,true,,1646,13,13,47,1,0,DESKTOP-AAG18PE
1642438444331,226,LoginLogoutEvent,200,OK,Thread Group 1-10,text,true,,636,460,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,225,0,0
1642438444331,226,LoginLogoutEvent,200,OK,Thread Group 1-10,true,,636,13,13,225,1,0,DESKTOP-AAG18PE
1642438444347,215,LoginLogoutEvent,200,OK,Thread Group 1-7,text,true,,876,460,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,214,0,0
1642438444347,215,LoginLogoutEvent,200,OK,Thread Group 1-7,true,,876,13,13,214,1,0,DESKTOP-AAG18PE
1642438444514,48,UserMenu,200,OK,Thread Group 1-11,text,true,,1646,428,13,13,https://www.cicek.com/user-menu,48,0,0
1642438444514,48,UserMenu,200,OK,Thread Group 1-11,true,,1646,13,13,48,1,0,DESKTOP-AAG18PE
1642438444532,48,ListSearchProducts,200,OK,Thread Group 1-3,text,true,,9328,717,13,13,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,48,0,0
1642438444532,48,ListSearchProducts,200,OK,Thread Group 1-3,true,,9328,13,13,48,1,0,DESKTOP-AAG18PE
1642438444529,66,Anasayfa,200,OK,Thread Group 1-2,text,true,,23757,636,13,13,https://www.cicek.com/,59,0,0
1642438444529,66,Anasayfa,200,OK,Thread Group 1-2,true,,23757,13,13,59,1,0,DESKTOP-AAG18PE
1642438444552,43,UserMenu,200,OK,Thread Group 1-4,text,true,,1646,428,13,13,https://www.cicek.com/user-menu,43,0,0
1642438444552,43,UserMenu,200,OK,Thread Group 1-4,true,,1646,13,13,43,1,0,DESKTOP-AAG18PE
1642438444557,40,UserMenu,200,OK,Thread Group 1-12,text,true,,1646,434,13,13,https://www.cicek.com/user-menu,40,0,0
1642438444557,40,UserMenu,200,OK,Thread Group 1-12,true,,1646,13,13,40,1,0,DESKTOP-AAG18PE
1642438444559,42,UserMenu,200,OK,Thread Group 1-10,text,true,,1646,434,13,13,https://www.cicek.com/user-menu,42,0,0
1642438444559,42,UserMenu,200,OK,Thread Group 1-10,true,,1646,13,13,42,1,0,DESKTOP-AAG18PE
1642438444557,51,HomePageProducts,200,OK,Thread Group 1-5,text,true,,4042,666,13,13,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,51,0,0
1642438444557,51,HomePageProducts,200,OK,Thread Group 1-5,true,,4042,13,13,51,1,0,DESKTOP-AAG18PE
1642438444562,43,UserMenu,200,OK,Thread Group 1-7,text,true,,1646,580,13,13,https://www.cicek.com/user-menu,43,0,0
1642438444562,43,UserMenu,200,OK,Thread Group 1-7,true,,1646,13,13,43,1,0,DESKTOP-AAG18PE
1642438444570,56,ListSearchProducts,200,OK,Thread Group 1-11,text,true,,9328,571,13,13,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,56,0,0
1642438444570,56,ListSearchProducts,200,OK,Thread Group 1-11,true,,9328,13,13,56,1,0,DESKTOP-AAG18PE
1642438444600,42,HomePageProducts,200,OK,Thread Group 1-12,text,true,,4042,520,13,13,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,42,0,0
1642438444600,42,HomePageProducts,200,OK,Thread Group 1-12,true,,4042,13,13,42,1,0,DESKTOP-AAG18PE
1642438444599,44,ListSearchProducts,200,OK,Thread Group 1-4,text,true,,4455,578,13,13,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,44,0,0
1642438444599,44,ListSearchProducts,200,OK,Thread Group 1-4,true,,4455,13,13,44,1,0,DESKTOP-AAG18PE
1642438444605,46,HomePageProducts,200,OK,Thread Group 1-10,text,true,,4042,520,13,13,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,46,0,0
1642438444605,46,HomePageProducts,200,OK,Thread Group 1-10,true,,4042,13,13,46,1,0,DESKTOP-AAG18PE
1642438444593,61,Anasayfa,200,OK,Thread Group 1-3,text,true,,23757,636,13,13,https://www.cicek.com/,56,0,0
1642438444593,61,Anasayfa,200,OK,Thread Group 1-3,true,,23757,13,13,56,1,0,DESKTOP-AAG18PE
1642438444609,45,HomePageProducts,200,OK,Thread Group 1-7,text,true,,4042,666,13,13,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,45,0,0
1642438444609,45,HomePageProducts,200,OK,Thread Group 1-7,true,,4042,13,13,45,1,0,DESKTOP-AAG18PE
1642438444608,47,SuggestProduct,200,OK,Thread Group 1-5,text,true,,1358,568,13,13,https://www.cicek.com/Suggest/Get?key=papatya,47,0,0
1642438444608,47,SuggestProduct,200,OK,Thread Group 1-5,true,,1358,13,13,47,1,0,DESKTOP-AAG18PE
1642438444436,247,LoginLogoutEvent,200,OK,Thread Group 1-6,text,true,,876,460,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,246,0,0
1642438444436,247,LoginLogoutEvent,200,OK,Thread Group 1-6,true,,876,13,13,246,1,0,DESKTOP-AAG18PE
1642438444642,42,SuggestProduct,200,OK,Thread Group 1-12,text,true,,1358,422,13,13,https://www.cicek.com/Suggest/Get?key=papatya,42,0,0
1642438444642,42,SuggestProduct,200,OK,Thread Group 1-12,true,,1358,13,13,42,1,0,DESKTOP-AAG18PE
1642438444651,44,SuggestProduct,200,OK,Thread Group 1-10,text,true,,702,429,13,13,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,44,0,0
1642438444651,44,SuggestProduct,200,OK,Thread Group 1-10,true,,702,13,13,44,1,0,DESKTOP-AAG18PE
1642438444655,44,SuggestProduct,200,OK,Thread Group 1-7,text,true,,1358,568,13,13,https://www.cicek.com/Suggest/Get?key=papatya,44,0,0
1642438444655,44,SuggestProduct,200,OK,Thread Group 1-7,true,,1358,13,13,44,1,0,DESKTOP-AAG18PE
1642438444474,234,LoginLogoutEvent,200,OK,Thread Group 1-9,text,true,,636,460,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,234,0,0
1642438444474,234,LoginLogoutEvent,200,OK,Thread Group 1-9,true,,636,13,13,234,1,0,DESKTOP-AAG18PE
1642438444638,75,Anasayfa,200,OK,Thread Group 1-11,text,true,,23757,490,13,13,https://www.cicek.com/,66,0,0
1642438444648,65,Anasayfa,200,OK,Thread Group 1-4,text,true,,23757,490,13,13,https://www.cicek.com/,60,0,0
1642438444638,75,Anasayfa,200,OK,Thread Group 1-11,true,,23757,13,13,66,1,0,DESKTOP-AAG18PE
1642438444648,65,Anasayfa,200,OK,Thread Group 1-4,true,,23757,13,13,60,1,0,DESKTOP-AAG18PE
1642438444448,272,LoginLogoutEvent,200,OK,Thread Group 1-1,text,true,,876,607,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,272,0,0
1642438444448,272,LoginLogoutEvent,200,OK,Thread Group 1-1,true,,876,13,13,272,1,0,DESKTOP-AAG18PE
1642438444656,67,SearchProduct,200,OK,Thread Group 1-5,text,true,,17986,669,13,13,https://www.cicek.com/Arama?query=papatya,66,0,0
1642438444656,67,SearchProduct,200,OK,Thread Group 1-5,true,,17986,13,13,66,1,0,DESKTOP-AAG18PE
1642438444683,43,UserMenu,200,OK,Thread Group 1-6,text,true,,1646,580,13,13,https://www.cicek.com/user-menu,43,0,0
1642438444683,43,UserMenu,200,OK,Thread Group 1-6,true,,1646,13,13,43,1,0,DESKTOP-AAG18PE
1642438444492,240,Anasayfa,200,OK,Thread Group 1-13,text,true,,23757,490,13,13,https://www.cicek.com/,203,0,154
1642438444492,240,Anasayfa,200,OK,Thread Group 1-13,true,,23757,13,13,203,1,0,DESKTOP-AAG18PE
1642438444684,52,SearchProduct,200,OK,Thread Group 1-12,text,true,,17986,523,13,13,https://www.cicek.com/Arama?query=papatya,51,0,0
1642438444684,52,SearchProduct,200,OK,Thread Group 1-12,true,,17986,13,13,51,1,0,DESKTOP-AAG18PE
1642438444533,205,LoginLogoutEvent,200,OK,Thread Group 1-8,text,true,,636,607,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,205,0,0
1642438444533,205,LoginLogoutEvent,200,OK,Thread Group 1-8,true,,636,13,13,205,1,0,DESKTOP-AAG18PE
1642438444696,61,SearchProduct,200,OK,Thread Group 1-10,text,true,,18193,530,13,13,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,60,0,0
1642438444696,61,SearchProduct,200,OK,Thread Group 1-10,true,,18193,13,13,60,1,0,DESKTOP-AAG18PE
1642438444708,49,UserMenu,200,OK,Thread Group 1-9,text,true,,1686,434,13,13,https://www.cicek.com/user-menu,49,0,0
1642438444708,49,UserMenu,200,OK,Thread Group 1-9,true,,1686,13,13,49,1,0,DESKTOP-AAG18PE
1642438444699,61,SearchProduct,200,OK,Thread Group 1-7,text,true,,17986,669,13,13,https://www.cicek.com/Arama?query=papatya,61,0,0
1642438444699,61,SearchProduct,200,OK,Thread Group 1-7,true,,17986,13,13,61,1,0,DESKTOP-AAG18PE
1642438444720,45,UserMenu,200,OK,Thread Group 1-1,text,true,,1646,580,13,13,https://www.cicek.com/user-menu,45,0,0
1642438444720,45,UserMenu,200,OK,Thread Group 1-1,true,,1646,13,13,45,1,0,DESKTOP-AAG18PE
1642438444729,57,HomePageProducts,200,OK,Thread Group 1-6,text,true,,4042,666,13,13,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,57,0,0
1642438444729,57,HomePageProducts,200,OK,Thread Group 1-6,true,,4042,13,13,57,1,0,DESKTOP-AAG18PE
1642438444736,50,UserMenu,200,OK,Thread Group 1-12,text,true,,1646,428,13,13,https://www.cicek.com/user-menu,50,0,0
1642438444723,63,UserMenu,200,OK,Thread Group 1-5,text,true,,1646,574,13,13,https://www.cicek.com/user-menu,63,0,0
1642438444739,47,UserMenu,200,OK,Thread Group 1-8,text,true,,1686,581,13,13,https://www.cicek.com/user-menu,47,0,0
1642438444739,47,UserMenu,200,OK,Thread Group 1-8,true,,1686,13,13,47,1,0,DESKTOP-AAG18PE
1642438444723,63,UserMenu,200,OK,Thread Group 1-5,true,,1646,13,13,63,1,0,DESKTOP-AAG18PE
1642438444736,50,UserMenu,200,OK,Thread Group 1-12,true,,1646,13,13,50,1,0,DESKTOP-AAG18PE
1642438444757,43,UserMenu,200,OK,Thread Group 1-10,text,true,,1646,428,13,13,https://www.cicek.com/user-menu,43,0,0
1642438444757,43,UserMenu,200,OK,Thread Group 1-10,true,,1646,13,13,43,1,0,DESKTOP-AAG18PE
1642438444760,44,UserMenu,200,OK,Thread Group 1-7,text,true,,1646,574,13,13,https://www.cicek.com/user-menu,44,0,0
1642438444760,44,UserMenu,200,OK,Thread Group 1-7,true,,1646,13,13,44,1,0,DESKTOP-AAG18PE
1642438444760,48,HomePageProducts,200,OK,Thread Group 1-9,text,true,,4042,520,13,13,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,48,0,0
1642438444760,48,HomePageProducts,200,OK,Thread Group 1-9,true,,4042,13,13,48,1,0,DESKTOP-AAG18PE
1642438444595,217,LoginLogoutEvent,200,OK,Thread Group 1-2,text,true,,636,606,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,217,0,0
1642438444595,217,LoginLogoutEvent,200,OK,Thread Group 1-2,true,,636,13,13,217,1,0,DESKTOP-AAG18PE
1642438444768,45,HomePageProducts,200,OK,Thread Group 1-1,text,true,,4042,666,13,13,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,45,0,0
1642438444768,45,HomePageProducts,200,OK,Thread Group 1-1,true,,4042,13,13,45,1,0,DESKTOP-AAG18PE
1642438444787,43,SuggestProduct,200,OK,Thread Group 1-6,text,true,,702,575,13,13,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,43,0,0
1642438444787,43,SuggestProduct,200,OK,Thread Group 1-6,true,,702,13,13,43,1,0,DESKTOP-AAG18PE
1642438444790,45,HomePageProducts,200,OK,Thread Group 1-8,text,true,,4042,667,13,13,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,45,0,0
1642438444790,45,HomePageProducts,200,OK,Thread Group 1-8,true,,4042,13,13,45,1,0,DESKTOP-AAG18PE
1642438444655,187,LoginLogoutEvent,200,OK,Thread Group 1-3,text,true,,636,606,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,187,0,0
1642438444655,187,LoginLogoutEvent,200,OK,Thread Group 1-3,true,,636,13,13,187,1,0,DESKTOP-AAG18PE
1642438444790,45,ListSearchProducts,200,OK,Thread Group 1-12,text,true,,9328,571,13,13,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,45,0,0
1642438444790,45,ListSearchProducts,200,OK,Thread Group 1-12,true,,9328,13,13,45,1,0,DESKTOP-AAG18PE
1642438444790,55,ListSearchProducts,200,OK,Thread Group 1-5,text,true,,9328,717,13,13,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,55,0,0
1642438444790,55,ListSearchProducts,200,OK,Thread Group 1-5,true,,9328,13,13,55,1,0,DESKTOP-AAG18PE
1642438444808,49,SuggestProduct,200,OK,Thread Group 1-9,text,true,,702,429,13,13,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,48,0,0
1642438444808,49,SuggestProduct,200,OK,Thread Group 1-9,true,,702,13,13,48,1,0,DESKTOP-AAG18PE
1642438444813,45,SuggestProduct,200,OK,Thread Group 1-1,text,true,,1358,568,13,13,https://www.cicek.com/Suggest/Get?key=papatya,45,0,0
1642438444813,45,SuggestProduct,200,OK,Thread Group 1-1,true,,1358,13,13,45,1,0,DESKTOP-AAG18PE
1642438444803,54,ListSearchProducts,200,OK,Thread Group 1-10,text,true,,4455,578,13,13,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,54,0,0
1642438444803,54,ListSearchProducts,200,OK,Thread Group 1-10,true,,4455,13,13,54,1,0,DESKTOP-AAG18PE
1642438444813,45,UserMenu,200,OK,Thread Group 1-2,text,true,,1646,580,13,13,https://www.cicek.com/user-menu,45,0,0
1642438444813,45,UserMenu,200,OK,Thread Group 1-2,true,,1646,13,13,45,1,0,DESKTOP-AAG18PE
1642438444807,50,ListSearchProducts,200,OK,Thread Group 1-7,text,true,,9328,717,13,13,https://www.cicek.com/Catalog/AjaxCategory?query=papatya,50,0,0
1642438444807,50,ListSearchProducts,200,OK,Thread Group 1-7,true,,9328,13,13,50,1,0,DESKTOP-AAG18PE
1642438444836,41,SuggestProduct,200,OK,Thread Group 1-8,text,true,,1358,569,13,13,https://www.cicek.com/Suggest/Get?key=papatya,41,0,0
1642438444836,41,SuggestProduct,200,OK,Thread Group 1-8,true,,1358,13,13,41,1,0,DESKTOP-AAG18PE
1642438444830,54,SearchProduct,200,OK,Thread Group 1-6,text,true,,18193,676,13,13,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,53,0,0
1642438444830,54,SearchProduct,200,OK,Thread Group 1-6,true,,18193,13,13,53,1,0,DESKTOP-AAG18PE
1642438444843,42,UserMenu,200,OK,Thread Group 1-3,text,true,,1646,580,13,13,https://www.cicek.com/user-menu,42,0,0
1642438444843,42,UserMenu,200,OK,Thread Group 1-3,true,,1646,13,13,42,1,0,DESKTOP-AAG18PE
1642438444713,177,LoginLogoutEvent,200,OK,Thread Group 1-11,text,true,,636,460,13,13,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,177,0,0
1642438444713,177,LoginLogoutEvent,200,OK,Thread Group 1-11,true,,636,13,13,177,1,0,DESKTOP-AAG18PE
1642438444713,183,LoginLogoutEvent,200,OK,Thread Group 1-4,text,true,,877,460,14,14,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,183,0,0
1642438444713,183,LoginLogoutEvent,200,OK,Thread Group 1-4,true,,877,14,14,183,1,0,DESKTOP-AAG18PE
1642438444847,60,Anasayfa,200,OK,Thread Group 1-12,text,true,,24252,490,14,14,https://www.cicek.com/,54,0,0
1642438444847,60,Anasayfa,200,OK,Thread Group 1-12,true,,24252,14,14,54,1,0,DESKTOP-AAG18PE
1642438444732,180,LoginLogoutEvent,200,OK,Thread Group 1-13,text,true,,636,460,14,14,https://www.cicek.com/Ani/GetLoginOrLogoutEvent?referrer=,180,0,0
1642438444732,180,LoginLogoutEvent,200,OK,Thread Group 1-13,true,,636,14,14,180,1,0,DESKTOP-AAG18PE
1642438444864,48,HomePageProducts,200,OK,Thread Group 1-2,text,true,,4042,666,14,14,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,48,0,0
1642438444864,48,HomePageProducts,200,OK,Thread Group 1-2,true,,4042,14,14,48,1,0,DESKTOP-AAG18PE
1642438444857,62,SearchProduct,200,OK,Thread Group 1-9,text,true,,18193,530,14,14,https://www.cicek.com/Arama?query=g%C3%83%C2%BCl,58,0,0
1642438444857,62,SearchProduct,200,OK,Thread Group 1-9,true,,18193,14,14,58,1,0,DESKTOP-AAG18PE
1642438444862,59,SearchProduct,200,OK,Thread Group 1-1,text,true,,17986,669,14,14,https://www.cicek.com/Arama?query=papatya,54,0,0
1642438444862,59,SearchProduct,200,OK,Thread Group 1-1,true,,17986,14,14,54,1,0,DESKTOP-AAG18PE
1642438444863,67,Anasayfa,200,OK,Thread Group 1-10,text,true,,23757,490,14,14,https://www.cicek.com/,63,0,0
1642438444863,67,Anasayfa,200,OK,Thread Group 1-10,true,,23757,14,14,63,1,0,DESKTOP-AAG18PE
1642438444885,45,UserMenu,200,OK,Thread Group 1-6,text,true,,1646,574,14,14,https://www.cicek.com/user-menu,45,0,0
1642438444885,45,UserMenu,200,OK,Thread Group 1-6,true,,1646,14,14,45,1,0,DESKTOP-AAG18PE
1642438444888,45,HomePageProducts,200,OK,Thread Group 1-3,text,true,,4042,666,14,14,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,45,0,0
1642438444888,45,HomePageProducts,200,OK,Thread Group 1-3,true,,4042,14,14,45,1,0,DESKTOP-AAG18PE
1642438444877,56,SearchProduct,200,OK,Thread Group 1-8,text,true,,17986,670,14,14,https://www.cicek.com/Arama?query=papatya,56,0,0
1642438444877,56,SearchProduct,200,OK,Thread Group 1-8,true,,17986,14,14,56,1,0,DESKTOP-AAG18PE
1642438444857,76,Anasayfa,200,OK,Thread Group 1-5,text,true,,23757,636,14,14,https://www.cicek.com/,73,0,0
1642438444857,76,Anasayfa,200,OK,Thread Group 1-5,true,,23757,14,14,73,1,0,DESKTOP-AAG18PE
1642438444871,62,Anasayfa,200,OK,Thread Group 1-7,text,true,,23757,636,14,14,https://www.cicek.com/,59,0,0
1642438444871,62,Anasayfa,200,OK,Thread Group 1-7,true,,23757,14,14,59,1,0,DESKTOP-AAG18PE
1642438444891,49,UserMenu,200,OK,Thread Group 1-11,text,true,,1646,434,14,14,https://www.cicek.com/user-menu,49,0,0
1642438444891,49,UserMenu,200,OK,Thread Group 1-11,true,,1646,14,14,49,1,0,DESKTOP-AAG18PE
1642438444897,44,UserMenu,200,OK,Thread Group 1-4,text,true,,1646,581,14,14,https://www.cicek.com/user-menu,44,0,0
1642438444897,44,UserMenu,200,OK,Thread Group 1-4,true,,1646,14,14,44,1,0,DESKTOP-AAG18PE
1642438444912,45,UserMenu,200,OK,Thread Group 1-13,text,true,,1646,434,14,14,https://www.cicek.com/user-menu,45,0,0
1642438444912,45,UserMenu,200,OK,Thread Group 1-13,true,,1646,14,14,45,1,0,DESKTOP-AAG18PE
1642438444912,50,SuggestProduct,200,OK,Thread Group 1-2,text,true,,1358,568,14,14,https://www.cicek.com/Suggest/Get?key=papatya,50,0,0
1642438444912,50,SuggestProduct,200,OK,Thread Group 1-2,true,,1358,14,14,50,1,0,DESKTOP-AAG18PE
1642438444921,50,UserMenu,200,OK,Thread Group 1-1,text,true,,1646,574,14,14,https://www.cicek.com/user-menu,50,0,0
1642438444921,50,UserMenu,200,OK,Thread Group 1-1,true,,1646,14,14,50,1,0,DESKTOP-AAG18PE
1642438444920,52,UserMenu,200,OK,Thread Group 1-9,text,true,,1646,428,14,14,https://www.cicek.com/user-menu,52,0,0
1642438444920,52,UserMenu,200,OK,Thread Group 1-9,true,,1646,14,14,52,1,0,DESKTOP-AAG18PE
1642438444933,48,UserMenu,200,OK,Thread Group 1-8,text,true,,1646,575,14,14,https://www.cicek.com/user-menu,48,0,0
1642438444933,48,UserMenu,200,OK,Thread Group 1-8,true,,1646,14,14,48,1,0,DESKTOP-AAG18PE
1642438444933,51,SuggestProduct,200,OK,Thread Group 1-3,text,true,,702,575,14,14,https://www.cicek.com/Suggest/Get?key=g%C3%83%C2%BCl,51,0,0
1642438444933,51,SuggestProduct,200,OK,Thread Group 1-3,true,,702,14,14,51,1,0,DESKTOP-AAG18PE
1642438444932,52,ListSearchProducts,200,OK,Thread Group 1-6,text,true,,4455,724,14,14,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,52,0,0
1642438444932,52,ListSearchProducts,200,OK,Thread Group 1-6,true,,4455,14,14,52,1,0,DESKTOP-AAG18PE
1642438444945,75,HomePageProducts,200,OK,Thread Group 1-4,text,true,,4042,667,14,14,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,74,0,0
1642438444943,77,HomePageProducts,200,OK,Thread Group 1-11,text,true,,4042,520,14,14,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,76,0,0
1642438444945,75,HomePageProducts,200,OK,Thread Group 1-4,true,,4042,14,14,74,1,0,DESKTOP-AAG18PE
1642438444943,77,HomePageProducts,200,OK,Thread Group 1-11,true,,4042,14,14,76,1,0,DESKTOP-AAG18PE
1642438444959,60,HomePageProducts,200,OK,Thread Group 1-13,text,true,,4042,520,14,14,https://www.cicek.com/Product/AjaxHomePageProducts?regionlist=&city=,59,0,0
1642438444959,60,HomePageProducts,200,OK,Thread Group 1-13,true,,4042,14,14,59,1,0,DESKTOP-AAG18PE
1642438444962,58,SearchProduct,200,OK,Thread Group 1-2,text,true,,17986,669,14,14,https://www.cicek.com/Arama?query=papatya,56,0,0
1642438444962,58,SearchProduct,200,OK,Thread Group 1-2,true,,17986,14,14,56,1,0,DESKTOP-AAG18PE
1642438444974,47,ListSearchProducts,200,OK,Thread Group 1-9,text,true,,4455,578,14,14,https://www.cicek.com/Catalog/AjaxCategory?query=g%C3%83%C2%BCl,47,0,0
1642438444974,47,ListSearchProducts,200,OK,Thread Group 1-9,true,,4455,14,14,47,1,0,DESKTOP-AAG18PE
